,name,text,id,url,created_at
0,AJEnglish,"The $740bn US military budget is the world’s largest to date – and would limit Trump’s authority to withdraw US troops from Afghanistan, South Korea and Germany in the closing days of his presidency https://t.co/2BJKOCnbrX",1337547717568913408,https://www.aljazeera.com/news/2020/12/11/us-defence-budget-bill-provisions-afghan-deal-israel-aid,Sat Dec 12 00:00:00 +0000 2020
0,AJEnglish,100+ congressional Republicans and state attorneys general back Texas lawsuit to overturn Biden's election victory in support of Trump https://t.co/ZtVWbnQDAg https://t.co/5kuxh9NTML,1337555169609912322,https://www.aljazeera.com/news/2020/12/11/supreme-court-weighs-election-suit-as-trump-rallies-republicans,Sat Dec 12 00:29:37 +0000 2020
0,AJEnglish,"RT @AJContrast: 5.2 million Americans were not able to vote during the 2020 election because of a felony conviction. 

@DyjuanTatro spent 12 years in prison and attended college while incarcerated. But he could not vote upon release. https://t.co/fCc7bYUsHY5.2 million Americans were not able to vote during the 2020 election because of a felony conviction. 

@DyjuanTatro… https://t.co/WL7N9gV2Zr",1337556807762518016,https://twitter.com/i/web/status/1337472166040907776,Sat Dec 12 00:36:08 +0000 2020
0,AJEnglish,US Senate passes one-week bill to avoid government shutdown https://t.co/aF1MaP8I41 https://t.co/BrCMyjBvqw,1337559069897404417,https://www.aljazeera.com/economy/2020/12/11/bbus-senate-passes-one-week-bill-to-avoid-government-shutdown,Sat Dec 12 00:45:07 +0000 2020
0,AJEnglish,US Supreme court blocks a long-shot lawsuit filed by Texas to challenge the presidential election results https://t.co/6othSjvjYr https://t.co/mqJ0vCYrLa,1337562820242763777,https://www.aljazeera.com/news/2020/12/12/us-top-court-refuses-to-take-up-latest-trump-election-challenge,Sat Dec 12 01:00:01 +0000 2020
0,AJEnglish,"Trump is inciting domestic terrorism by repeating false claims about the presidential election — #AJOpinion, by Samer Shehata https://t.co/KVqpdNrySt https://t.co/gqicsffzce",1337567099133235203,https://www.aljazeera.com/opinions/2020/12/10/trump-is-inciting-domestic-terrorism,Sat Dec 12 01:17:01 +0000 2020
0,AJEnglish,US to buy 100m more doses of Moderna COVID-19 vaccine to prepare for nationwide rollout https://t.co/T1vJkdvR4A,1337570388835000322,https://www.aljazeera.com/news/2020/12/12/us-to-buy-100m-more-doses-of-moderna-vaccine-as-rollout-planned,Sat Dec 12 01:30:06 +0000 2020
0,AJEnglish,US to buy 100m more doses of Moderna COVID-19 vaccine to prepare for nationwide rollout https://t.co/xQU96CqX8r https://t.co/DERTCMrXph,1337571478972354560,https://www.aljazeera.com/news/2020/12/12/us-to-buy-100m-more-doses-of-moderna-vaccine-as-rollout-planned,Sat Dec 12 01:34:26 +0000 2020
0,AJEnglish,US to buy 100m more doses of Moderna COVID-19 vaccine to prepare for nationwide rollout https://t.co/sVus4uSw6B https://t.co/eqhUwSIBcB,1337571698560921604,https://www.aljazeera.com/news/2020/12/12/us-to-buy-100m-more-doses-of-moderna-vaccine-as-rollout-planned,Sat Dec 12 01:35:18 +0000 2020
0,AJEnglish,UN raises alarm after North Korea uses pandemic to divert resources away from its people to its illicit ballistic missile and nuclear programmes https://t.co/6sP47MbZQD,1337574168364257280,https://www.aljazeera.com/news/2020/12/12/north-korea-accused-of-using-pandemic-to-crack-down-on-rights,Sat Dec 12 01:45:07 +0000 2020
0,AJEnglish,UN raises alarm after North Korea uses pandemic to divert resources away from its people to its illicit ballistic missile and nuclear programmes https://t.co/hb6XkFPhOd https://t.co/X89tOEPGyl,1337581718027579394,https://www.aljazeera.com/news/2020/12/12/north-korea-accused-of-using-pandemic-to-crack-down-on-rights,Sat Dec 12 02:15:07 +0000 2020
0,AJEnglish,New Zealand creates first ‘travel bubble’ with the Cook Islands https://t.co/3R3YNYHQm5 https://t.co/MamX3qZDlj,1337585507069521930,https://www.aljazeera.com/news/2020/12/12/new-zealand-creates-first-travel-bubble-with-cook-islands,Sat Dec 12 02:30:10 +0000 2020
0,AJEnglish,"RT @AJContrast: San Quentin state facility, California’s oldest prison, witnessed one of the worst #COVID19 outbreaks this summer when 75% of the incarcerated population was infected. 

@AJFaultLines investigated why the outbreak got so out of control.

https://t.co/9DpNJG7K1i",1337592504548515841,https://twitter.com/ajplus/status/1336279362623184899?s=20,Sat Dec 12 02:57:59 +0000 2020
0,AJEnglish,BREAKING: US issues emergency authorisation of Pfizer-BioNTech vaccine https://t.co/YYLmOal3qt https://t.co/ZmF5VYLeo3,1337596281112420352,https://www.aljazeera.com/news/2020/12/12/us-issues-emergency-authorisation-of-pfizer-biontech-covid-vaccine,Sat Dec 12 03:12:59 +0000 2020
0,AJEnglish,"How much plastic could a human unknowingly consume in a month, a year, or even a lifetime? – in pictures https://t.co/5FVKiNOaT3 https://t.co/I8h9idpubo",1337596816221724673,https://www.aljazeera.com/gallery/2020/12/11/in-pictures-how-much-plastic-are-you-eating,Sat Dec 12 03:15:06 +0000 2020
0,AJEnglish,BREAKING: US issues emergency authorisation of Pfizer-BioNTech COVID-19 vaccine https://t.co/d7DDi9l36k https://t.co/lZTchYeWZN,1337603711485489152,https://www.aljazeera.com/news/2020/12/12/us-issues-emergency-authorisation-of-pfizer-biontech-covid-vaccine,Sat Dec 12 03:42:30 +0000 2020
